block_id,route_id,trip_headsign,service_id,shape_id,trip_id
a_5132,51,Hespeler Road to Hespeler,a_merged_999103,5101,418805_merged_1001091
a_301,3,Ottawa South to Downtown,a_merged_999103,301,417580_merged_1001045
b_805,8,Fairview via Courtland TA,a_merged_999110,812,426253_merged_1010447
a_5131,65,Fisher Mills on detour,s_merged_999107,6501,420490_merged_1004666
b_805,8,Fairview via Courtland TR,a_merged_999110,811,426183_merged_1007721
a_702,7,C Conestoga Mall,a_merged_999103,701,418368_merged_1000941
b_701,7,C Conestoga Mall,s_merged_999114,707,420326_merged_1009519
b_133,25,Queen South,a_merged_999110,2501,418047_merged_1012186
b_1181,11,Country Hills Sunday,s_merged_999114,1102,420095_merged_1007154
b_5333,66,Winston,a_merged_999110,6600,419046_merged_1008658
a_6101,61,Cambridge Centre,muwtf_merged_999106,6111,415967_merged_1003492
b_881,7,B Fairview Park via Weber,muwtf_merged_999113,711,414552_merged_1011572
b_5532,55,St. Andrews,a_merged_999110,5500,419706_merged_1010684
b_5633,64,Langs,muwtf_merged_999113,6401,416609_merged_1011526
b_2232,22,Laurentian West to Downtown,muwtf_merged_999113,2212,416773_merged_1006404
b_5532,55,St. Andrews,a_merged_999110,5500,419697_merged_1005976
b_2032,20,Victoria Hills to Highland Hills Mall,muwtf_merged_999113,2001,414925_merged_1006369
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_999103,2001,417891_merged_1005363
a_705,7,D UW via University,s_merged_999107,702,420269_merged_1001208
b_632,11,Country Hills,muwtf_merged_999113,1101,414585_merged_1009486
a_2531,25,Queen South to Downtown via Westheights,a_merged_999103,2512,418091_merged_1003393
a_5831,58,Elmwood,muwtf_merged_999106,5800,416528_merged_1003047
b_5432,57,Blair Road via Westcliff,muwtf_merged_999113,5701,413627_merged_1010033
a_331,4,Downtown from TBW,muwtf_merged_999106,402,416829_merged_1001737
a_331,16,Forest Glen via Biehn,muwtf_merged_999106,1612,415742_merged_1000752
a_2102,21,Conestoga Mall,muwtf_merged_999106,2111,416466_merged_1003871
a_704,7,E UW via Columbia,muwtf_merged_999106,706,414329_merged_1000525
b_681,6,Downtown,muwtf_merged_999113,601,413353_merged_1012013
b_302,3,Ottawa South,a_merged_999110,300,417545_merged_1008335
b_1234,12,Fairview Park,muwtf_merged_999113,1211,414701_merged_1011648
a_431,4,Glasgow,a_merged_999103,412,419720_merged_1002917
a_1131,11,Country Hills,a_merged_999103,1101,417800_merged_1002824
a_5831,62,Woodside,a_merged_999103,6200,419546_merged_1005768
b_1334,13,Laurelwood,muwtf_merged_999113,1301,416238_merged_1008358
b_2531,25,Queen South,muwtf_merged_999113,2501,415214_merged_1009412
a_333,3,Ottawa South,muwtf_merged_999106,300,414191_merged_1000132
b_233,15,Frederick,muwtf_merged_999113,1501,415306_merged_1007499
b_803,8,University via Weber,s_merged_999114,808,425544_merged_1011579
a_3351,33,Huron to Forest Glen via Trillium,muwtf_merged_999106,3312,416504_merged_1002487
b_5531,59,Christopher,muwtf_merged_999113,5900,413590_merged_1010974
b_937,5,Erb West to Thorndale only,a_merged_999110,512,419356_merged_1011284
a_933,9,Lakeshore to UW,a_merged_999103,901,419234_merged_1002958
b_2532,15,Downtown,a_merged_999110,1511,418575_merged_1006106
b_1233,12,Conestoga Mall,a_merged_999110,1201,418238_merged_1012502
a_7551,75,Saginaw,muwtf_merged_999106,7500,420852_merged_1003087
b_703,7,C Conestoga Mall,a_merged_999110,707,418322_merged_1007321
a_2231,22,Laurentian West to Downtown,muwtf_merged_999106,2212,416772_merged_999628
a_2101,21,Elmira,muwtf_merged_999106,2101,416435_merged_1000776
a_1031,10,Conestoga College,muwtf_merged_999106,1001,415763_merged_1001539
a_2032,20,Victoria Hills,muwtf_merged_999106,2002,414911_merged_1005859
b_806,8,Fairview via Franklin/East TR,muwtf_merged_999113,813,426782_merged_1011408
a_1731,17,Fairview Park,muwtf_merged_999106,1701,414835_merged_1000290
a_706,7,B Fairview Park via Weber,muwtf_merged_999106,711,414404_merged_1003352
a_232,2,Downtown,muwtf_merged_999106,221,415010_merged_1002039
b_2534,24,Downtown via Highview,muwtf_merged_999113,2412,413505_merged_1008708
a_431,4,Downtown from TBW,a_merged_999103,402,419745_merged_1003738
b_2032,6,Downtown,muwtf_merged_999113,601,413361_merged_1009007
b_1181,11,Country Hills,muwtf_merged_999113,1101,414602_merged_1008737
b_5134,71,Melran on Detour,muwtf_merged_999113,7101,414057_merged_1009645
a_1002,10,Fairview Park via Becthel,a_merged_999103,1012,418215_merged_1005527
b_931,35,Eastbridge to Uptown Waterloo,a_merged_999110,3501,419261_merged_1006677
a_702,7,D UW via University,a_merged_999103,702,418382_merged_999737
b_706,7,A Fairview Park via Connaught,a_merged_999110,714,418438_merged_1009172
a_1132,20,Victoria Hills to Highland Hills Mall,s_merged_999107,2001,420120_merged_999559
b_804,8,Fairview via Courtland TA,a_merged_999110,812,426242_merged_1006921
a_704,7,B Fairview Park via Weber,s_merged_999107,713,420397_merged_1000499
b_801,8,Fairview via Weber & Courtland TR,s_merged_999114,823,425739_merged_1010759
b_706,7,B Fairview Park via Weber,a_merged_999110,713,418506_merged_1008756
b_803,8,University via Weber,s_merged_999114,808,425550_merged_1008371
a_1981,19,Victoria South to Downtown,muwtf_merged_999106,1911,413393_merged_1004772
a_2532,25,Queen South to Downtown,muwtf_merged_999106,2511,415273_merged_1002425
a_2101,21,Conestoga Mall,a_merged_999103,2111,419488_merged_999270
a_704,7,A Fairview Park via Connaught,s_merged_999107,714,420353_merged_1005700
b_1238,12,Conestoga Mall,muwtf_merged_999113,1201,414668_merged_1007353
a_131,15,Downtown,a_merged_999103,1511,418595_merged_1004471
b_8023,200,iXpress to Ainslie Terminal,a_merged_999110,20011,419642_merged_1007895
a_5136,71,Melran on Detour,a_merged_999103,7101,419067_merged_1001633
b_731,7,D UW via University,muwtf_merged_999113,708,414355_merged_1010544
b_1234,13,Laurelwood to UW,s_merged_999114,1311,420609_merged_1012481
a_2532,1,Downtown via River/Becker,a_merged_999103,113,417653_merged_1003719
b_703,3,Ottawa South to Downtown,a_merged_999110,301,417557_merged_1011565
b_1132,6,Downtown,a_merged_999110,601,417497_merged_1009762
a_5831,58,Elmwood,muwtf_merged_999106,5800,416541_merged_1002992
b_9973,9973,SMH-Frederick,muwtf_merged_999113,997302,414041_merged_1006349
a_631,6,Bridgeport,a_merged_999103,600,417493_merged_1001245
a_2235,22,Laurentian West to Forest Glen,muwtf_merged_999106,2211,416732_merged_1000151
a_2532,25,Queen South via Overlea,muwtf_merged_999106,2502,415219_merged_1002638
a_5134,71,Melran on Detour,muwtf_merged_999106,7101,414064_merged_999280
a_5332,53,Hespeler Terminal,muwtf_merged_999106,5301,413767_merged_1003712
b_712,7,A Fairview Park via Connaught,a_merged_999110,714,418445_merged_1007588
b_801,8,Fairview via Westmount & Franklin TA,muwtf_merged_999113,821,426919_merged_1010084
b_5332,53,Hespeler Terminal,muwtf_merged_999113,5301,413770_merged_1006989
a_301,3,Ottawa South to Downtown,a_merged_999103,301,417578_merged_1004539
a_938,5,Uptown,muwtf_merged_999106,511,415612_merged_1003200
a_851,8,Fairview via Westmnt & Franklin/East TR,s_merged_999107,818,425718_merged_1004165
b_712,7,C Conestoga Mall,a_merged_999110,701,418399_merged_1010054
b_804,8,University via Weber,s_merged_999114,808,425539_merged_1008111
b_8026,200,iXpress to Conestoga Mall,muwtf_merged_999113,20001,415855_merged_1006002
a_702,7,B Fairview Park via Weber,a_merged_999103,713,418516_merged_1005412
b_2532,25,Queen South to Downtown,a_merged_999110,2511,418081_merged_1006883
a_132,1,Stanley Park via Lorraine,muwtf_merged_999106,102,414100_merged_1004363
a_801,8,Fairview via Weber & Courtland TR,muwtf_merged_999106,823,426932_merged_1003057
a_2235,23,Downtown,a_merged_999103,2311,417971_merged_1001127
b_705,7,D UW via University,s_merged_999114,702,420330_merged_1005910
b_5831,58,Elmwood,muwtf_merged_999113,5800,416536_merged_1011230
b_5132,65,Fisher Mills on detour,muwtf_merged_999113,6501,413870_merged_1011030
b_1981,9971,SMH-Courtland,muwtf_merged_999113,997102,416511_merged_1012669
b_2532,25,Queen South,muwtf_merged_999113,2501,415249_merged_1012201
a_710,7,C Conestoga Mall,a_merged_999103,701,418403_merged_1003555
a_715,7,B Fairview Park via Weber,muwtf_merged_999106,713,414500_merged_1001825
a_5331,66,Winston,a_merged_999103,6600,419030_merged_1005541
a_8003,200,iXpress to Ainslie Terminal,muwtf_merged_999106,20011,415957_merged_999678
a_5251,52,Fairview Park,muwtf_merged_999106,5201,413538_merged_1004926
b_336,4,Glasgow,muwtf_merged_999113,412,416796_merged_1012449
b_802,8,University via Franklin/East & Westmount,s_merged_999114,805,425553_merged_1008372
b_2403,24,Highland,muwtf_merged_999113,2401,413455_merged_1011113
a_2233,27,Chicopee,muwtf_merged_999106,2701,415161_merged_999781
a_332,3,Ottawa South,muwtf_merged_999106,300,414199_merged_1000136
a_5134,51,Hespeler Road to Hespeler,s_merged_999107,5101,420447_merged_1000266
a_5136,71,Melran on Detour,muwtf_merged_999106,7101,414067_merged_999281
b_803,8,Fairview via Courtland TA,a_merged_999110,812,426248_merged_1006923
b_131,15,Frederick,a_merged_999110,1501,418562_merged_1009427
a_8021,200,iXpress to Ainslie Terminal,muwtf_merged_999106,20011,415958_merged_999675
b_801,8,University via Weber,a_merged_999110,808,426427_merged_1007931
a_1731,10,Conestoga College via Bechtel,muwtf_merged_999106,1002,415777_merged_1004766
a_2535,25,Queen South,muwtf_merged_999106,2501,415209_merged_1005842
b_5332,66,Winston,a_merged_999110,6600,419041_merged_1008653
a_633,6,Bridgeport,muwtf_merged_999106,600,413303_merged_1002261
a_2234,22,Laurentian West to Downtown,muwtf_merged_999106,2212,416775_merged_999625
b_801,8,University via Franklin/East & Westmount,s_merged_999114,805,425570_merged_1008613
b_5134,71,Melran on Detour,a_merged_999110,7101,419064_merged_1008411
a_301,3,Ottawa South,a_merged_999103,300,417544_merged_1001559
b_5533,55,St. Andrews,muwtf_merged_999113,5500,416557_merged_1006439
a_2403,24,Highland to Downtown,muwtf_merged_999106,2411,413499_merged_1002894
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_999103,2001,417878_merged_1000333
a_3132,31,Conestoga Mall,muwtf_merged_999106,3101,416154_merged_1003104
b_2233,23,Idlewood,a_merged_999110,2301,417932_merged_1007434
a_2531,1,Stanley Park via Becker/River,muwtf_merged_999106,103,414114_merged_1001096
b_2032,6,Downtown,a_merged_999110,601,417513_merged_1012025
b_803,8,Fairview via Franklin TA,muwtf_merged_999113,816,426783_merged_1011407
a_2534,6,Bridgeport,muwtf_merged_999106,600,413306_merged_1002287
a_759,7,C Conestoga Mall,muwtf_merged_999106,701,414285_merged_1001169
a_2234,22,Laurentian West to Forest Glen,muwtf_merged_999106,2211,416744_merged_1002674
a_431,4,Glasgow,a_merged_999103,412,419729_merged_1002912
b_1131,11,Country Hills,a_merged_999110,1101,417825_merged_1009894
a_7301,73,McCormick,muwtf_merged_999106,7311,420817_merged_999287
a_5633,64,Cambridge Centre,muwtf_merged_999106,6411,416631_merged_1000978
b_1235,27,Chicopee,muwtf_merged_999113,2701,415152_merged_1009577
b_5201,52,Fairview Park,muwtf_merged_999113,5201,413524_merged_1008496
a_707,7,A Fairview Park via Connaught,muwtf_merged_999106,715,414529_merged_1002073
b_806,8,Fairview via Franklin/East TR,a_merged_999110,813,426038_merged_1008225
a_706,7,D UW via University,s_merged_999107,702,420295_merged_1005811
b_2232,23,Downtown,a_merged_999110,2311,417969_merged_1011399
b_2031,11,Country Hills,muwtf_merged_999113,1101,414607_merged_1008740
b_5832,58,Elmwood,muwtf_merged_999113,5800,416527_merged_1009721
a_1002,10,Fairview Park via Becthel,a_merged_999103,1012,418193_merged_1002100
b_2402,24,Highland,muwtf_merged_999113,2401,413462_merged_1007848
a_5251,9856,Cherry Blossom Industrial,muwtf_merged_999106,985600,413968_merged_1005509
b_703,7,B Fairview Park via Weber,s_merged_999114,713,420395_merged_1007274
b_631,18,Guelph Street,muwtf_merged_999113,1800,414857_merged_1009898
a_2032,20,Victoria Hills to Downtown,a_merged_999103,2011,417897_merged_1005361
a_332,4,Downtown from TBW,muwtf_merged_999106,402,416832_merged_1004960
a_5132,51,Hespeler Road to Ainslie Terminal,muwtf_merged_999106,5111,415048_merged_1005681
b_233,15,Downtown,muwtf_merged_999113,1511,415335_merged_1010561
b_5832,58,Elmwood,a_merged_999110,5800,419661_merged_1008164
b_5133,51,Hespeler Road to Hespeler,s_merged_999114,5101,420438_merged_1012155
b_5331,66,Winston,muwtf_merged_999113,6600,413912_merged_1006845
a_931,9,Lakeshore to UW,muwtf_merged_999106,901,416345_merged_1004163
a_9914,9914,BCI-Dansbury,muwtf_merged_999106,991401,413987_merged_1001892
a_8022,200,iXpress to Ainslie Terminal,a_merged_999103,20011,419641_merged_1001121
a_2232,22,Laurentian West to Downtown,muwtf_merged_999106,2212,416773_merged_999627
b_931,35,Eastbridge to Uptown Waterloo,muwtf_merged_999113,3501,416221_merged_1011836
a_715,7,C Conestoga Mall,muwtf_merged_999106,701,414309_merged_1000702
a_808,8,University via Westmount,muwtf_merged_999106,807,426880_merged_999307
a_1231,27,Chicopee,muwtf_merged_999106,2701,415156_merged_1002796
a_705,7,B Fairview Park via Weber,a_merged_999103,713,418498_merged_1005753
b_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_999113,5111,415082_merged_1006129
a_710,7,D UW via University,a_merged_999103,708,418300_merged_1000727
b_5133,65,Fisher Mills on detour,a_merged_999110,6501,419016_merged_1011745
b_1002,10,Fairview Park via Becthel,a_merged_999110,1012,418215_merged_1012304
b_806,8,Fairview via Franklin/East TR,muwtf_merged_999113,813,426744_merged_1005933
a_1210,12,Fairview Park,muwtf_merged_999106,1211,414733_merged_1001414
a_707,7,A Fairview Park via Connaught,a_merged_999103,715,418468_merged_1003799
a_632,6,Bridgeport,muwtf_merged_999106,600,413325_merged_1002079
b_6102,61,Conestoga College,muwtf_merged_999113,6100,415972_merged_1006719
b_803,8,University via Courtland & Weber,s_merged_999114,801,425522_merged_1011331
a_1131,20,Victoria Hills to Highland Hills Mall,muwtf_merged_999106,2001,414914_merged_1005856
b_302,3,Ottawa South,a_merged_999110,300,417541_merged_1008339
b_805,8,Fairview via Weber & Courtland TA,a_merged_999110,824,426237_merged_1009724
b_806,8,Fairview via Courtland TA,muwtf_merged_999113,812,426972_merged_1009312
a_803,8,Fairview via Westmount & Franklin TA,a_merged_999103,821,426188_merged_1000955
b_5331,53,Hespeler Terminal,muwtf_merged_999113,5301,413771_merged_1006990
b_6781,56,Dunbar,muwtf_merged_999113,5601,413672_merged_1006244
b_5632,56,Dunbar,muwtf_merged_999113,5601,413661_merged_1009531
a_8022,200,iXpress to Ainslie Terminal,muwtf_merged_999106,20011,415914_merged_1000198
a_2431,24,Highland to Downtown,muwtf_merged_999106,2411,413479_merged_1004560
a_2234,23,Downtown,muwtf_merged_999106,2311,413440_merged_1000834
b_132,25,Queen South to Downtown via Westheights,s_merged_999114,2512,420170_merged_1009134
b_804,8,University via Weber,muwtf_merged_999113,808,423915_merged_1012664
b_1285,9,Lakeshore to Conestoga Mall,s_merged_999114,911,420645_merged_1007530
a_707,7,E UW via Columbia,muwtf_merged_999106,706,414320_merged_1000518
a_703,7,A Fairview Park via Connaught,s_merged_999107,714,420351_merged_1005698
a_5381,53,Hespeler Terminal,muwtf_merged_999106,5301,413787_merged_1003963
b_2402,24,Highland,a_merged_999110,2401,417998_merged_1006705
b_2232,22,Laurentian West to Downtown,a_merged_999110,2212,418147_merged_1010700
a_1233,12,Fairview Park,a_merged_999103,1211,418267_merged_1002088
a_132,1,Stanley Park via Becker/River,a_merged_999103,103,417621_merged_999441
a_5132,51,Hespeler Road to Hespeler,a_merged_999103,5101,418796_merged_1002180
b_5632,64,Cambridge Centre,muwtf_merged_999113,6411,416633_merged_1007753
b_2232,22,Laurentian West to Downtown,muwtf_merged_999113,2212,416751_merged_1006151
b_805,8,Fairview via Courtland TR,muwtf_merged_999113,811,426763_merged_1007735
a_5251,52,Ainslie St. Terminal,muwtf_merged_999106,5211,413574_merged_1005397
a_1731,17,Fairview Park,muwtf_merged_999106,1701,414848_merged_999805
a_2235,22,Laurentian West to Highland Hills,muwtf_merged_999106,2202,416700_merged_1003171
b_1284,13,Laurelwood,s_merged_999114,1301,420602_merged_1012486
a_932,29,Keats Way,muwtf_merged_999106,2901,421138_merged_1001896
a_934,9,Lakeshore to Conestoga Mall,a_merged_999103,911,419205_merged_1005866
b_1281,27,Fairview Park,muwtf_merged_999113,2711,415205_merged_1012617
a_331,16,Conestoga College,muwtf_merged_999106,1601,415711_merged_1004514
b_702,7,B Fairview Park via Weber,s_merged_999114,713,420384_merged_1010780
a_301,3,Ottawa South,a_merged_999103,300,417556_merged_1004787
a_933,35,Eastbridge to Uptown Waterloo,a_merged_999103,3501,419277_merged_1004305
a_301,3,Ottawa South to Downtown,a_merged_999103,301,417564_merged_1001304
a_2032,20,Victoria Hills,muwtf_merged_999106,2002,414908_merged_1002453
b_5133,51,Hespeler Road to Ainslie Terminal,a_merged_999110,5111,418739_merged_1008405
a_5532,59,Christopher,a_merged_999103,5900,419567_merged_999173
b_5333,53,Ainslie St. Terminal,muwtf_merged_999113,5311,413746_merged_1010290
b_5251,52,Ainslie St. Terminal,muwtf_merged_999113,5211,413580_merged_1007709
b_5136,51,Hespeler Road to Hespeler,muwtf_merged_999113,5101,415135_merged_1010346
a_937,13,Laurelwood to UW,a_merged_999103,1311,419156_merged_1003834
a_5132,65,Fisher Mills on detour,a_merged_999103,6501,419011_merged_1004957
b_5631,56,Cambridge Centre,a_merged_999110,5611,418896_merged_1010181
b_2032,20,Victoria Hills to Downtown,muwtf_merged_999113,2011,414944_merged_1009699
a_714,14,Bathurst,muwtf_merged_999106,1401,415652_merged_1003680
a_932,31,University of Waterloo,muwtf_merged_999106,3111,416124_merged_999791
a_5133,65,Fisher Mills on detour,a_merged_999103,6501,419004_merged_1001142
