stop_lat,stop_lon,stop_id,stop_name
43.454293,-80.502501,1895,King / Wellington
43.454549,-80.503249,1896,King / Wellington
43.455008,-80.504835,1897,King / Agnes
43.450445,-80.490607,1890,King / Ontario
43.451509,-80.493726,1891,King / College
43.452292,-80.496107,1892,King / Francis
43.452862,-80.497921,1893,King / Victoria
43.429578,-80.309311,1310_merged_999118,Franklin / Adam
43.346782,-80.325512,2131,Stanley / Tait
43.417072,-80.49382,3489,Laurentian / Dunsmere
43.417062,-80.476083,3488,Block Line / Country Hill
43.511990297,-80.52253964,3593_merged_999102,Bridge / Frobisher
43.420853,-80.466833,3481,St Marys Hs
43.420885,-80.467008,3480,St Marys Hs
43.420828,-80.46654,3483,St Marys Hs
43.420823,-80.466652,3482,St Marys Hs
43.420842,-80.46638,3484,St Marys Hs
43.417152,-80.476262,3486,Block Line / Country Hill
43.425612,-80.373865,3649,Vondrau / Maple Grove
43.429887,-80.375042,3648,Boxwood / Vondrau
43.430573,-80.371108,3647,Boxwood / Vondrau
43.42813,-80.365,3646,Boxwood / Maple Grove
43.424225,-80.378415,3645,Fountain / Maple Grove
43.412635,-80.374372,3644,Fountain / Cherry Blossom
43.414702,-80.381808,3643,25 Cherry Blossom
43.435022,-80.449717,3642,Weber / Broadview
43.38847,-80.41105,3641,Conestoga College Entrance
43.43392,-80.510372,3640,Queensmount Public School
43.449168,-80.492105,2550,Charles St. Terminal
43.449258,-80.492318,2551,Charles St. Terminal
43.449406,-80.492675,2552,Charles St. Terminal
43.449542,-80.492968,2553,Charles St. Terminal
43.449249,-80.492182,2554,Charles St. Terminal
43.449007,-80.492207,2555,Charles St. Terminal
43.449088,-80.492453,2556,Charles St. Terminal
43.449386,-80.493123,2557,Charles St. Terminal
43.449238,-80.492669,2558,Charles St. Terminal
43.44908,-80.492309,2559,Charles St. Terminal
43.457502,-80.460928,2396,Krug / Sherwood
43.455287,-80.462488,2397,Cambridge / Sherwood
43.457767,-80.448838,2394,Lorraine / Birkshire
43.45833,-80.458298,2395,Krug / River
43.460348,-80.44897,2392,Confederation / Carson
43.45852,-80.447233,2393,Carson / Lorraine
43.461357,-80.442993,2390,Confederation / Tupper
43.461305,-80.446173,2391,Confederation / Amber
43.42316,-80.48165,3022,Kingswood / Flint
43.453465,-80.462152,2398,Smithson / Belleview
43.452712,-80.464874,2399,Becker / Belleview
43.462455,-80.538915,2778,Father David Bauer
43.464042,-80.540582,2779,Westmount / University
43.452277,-80.525484,2770,Union / Westmount
43.452915,-80.526198,2771,Westmount / Rusholme
43.454447,-80.527605,2772,Westmount / John
43.455893,-80.529068,2773,Westmount / William
43.45684,-80.530902,2774,Westmount / Alexandra
43.457417,-80.534658,2775,Westmount / Lourdes
43.459078,-80.536658,2776,Westmount / Erb
43.46117,-80.538322,2777,Westmount Place
43.434128,-80.496052,3076,Stirling / Mausser
43.494565,-80.510352,2803,Lexington / Dunvegan
43.395928,-80.324343,1428,Hespeler / Bishop
43.49352,-80.504429,2800,Lee / Dunvegan
43.416423,-80.450942,1858,Manitou / Webster
43.415633,-80.449853,1859,Manitou / Cress
43.494485,-80.504678,2801,Lee / Dansbury
43.416373,-80.450643,1850,Manitou/Webster
43.419483,-80.451733,1851,Fairway / Food Basics
43.419985,-80.448717,1852,589 Fairway Rd. South
43.42053,-80.445617,1853,Fairway / Wilson
43.420873,-80.444332,1854,Fairway / Wilson
43.420382,-80.44735,1855,500 Fairway Rd.
43.41968,-80.451485,1856,Fairway / Food Basics
43.418278,-80.45307,1857,Manitou / Fairway
43.364433,-80.29376,2172,Alison / Hilltop
43.36435,-80.292267,2173,Hilltop / Franklin
43.368808,-80.297187,2170,Alison / Radford
43.367032,-80.29479,2171,Alison / Lauris
43.355755,-80.289117,2176,Dundas / Franklin
43.35494,-80.295902,2177,Elgin / Elliott
43.356878,-80.286255,2174,Franklin / Green Gate
43.354892,-80.287357,2175,Franklin / Dundas
43.353702,-80.295403,2178,Elgin / South
43.351875,-80.29467,2179,Elgin / Woolley
43.43528,-80.45475,2604,Kingsway / Second
43.434355,-80.456888,2605,First / Eckert
43.43463,-80.459198,2606,Eckert / Dixon
43.435673,-80.459082,2607,Dixon / Rockway
43.427998,-80.454997,2600,Wilson / Fifth
43.429755,-80.455385,2601,Fourth / Wilson
43.431045,-80.45468,2602,Fourth / Connaught
43.434425,-80.45261,2603,Fourth / Kingsway
43.43552,-80.45926,2608,Dixon / Rockway
43.438057,-80.458337,2609,Montgomery / Weber
43.501448,-80.50022,1933,Lexington / Bertha
43.502657,-80.49848,1932,Lexington / Malabar
43.5043,-80.496627,1931,University / Lexington
43.441348,-80.553492,3262,Westvale / Middlebury
43.441181,-80.547371,3265,University / Resurrection Ss
43.440023,-80.551142,3264,University / Countrystone Pl.
43.498284,-80.499227,1935,Dansbury / Meadowvale
43.443403,-80.540043,3266,Westwood / Glasgow
43.445005,-80.531147,3269,Westwood / Fernwood
43.44227,-80.535675,3268,Westwood / Gallarno
43.488818754,-80.49030554,1939,Auburn / Percheron
43.490498,-80.491558,1938,Auburn / University
43.400312,-80.331317,1424,Langs / Industrial
43.457713,-80.55844,3464,Keats / Fischer-Hallman
43.456003,-80.561735,3463,Keats Way / Sandford Fleming
43.45581,-80.563838,3462,Keats / Path To Sandy Ridge
43.45721,-80.565443,3461,Keats / Beckwith
43.464653,-80.57452,3460,Columbia / Bennington
43.400423,-80.33158,1429,Langs / Hespeler
43.450422,-80.479057,2406,Krug / Rose
43.45385,-80.549322,1995,Erb / Roosevelt
43.449822,-80.48077,2407,Krug / Lancaster
43.394223,-80.417507,1739,Old Mill / Roos
43.393325,-80.414135,1738,Pinnacle / Old Mill
43.389633,-80.408063,1731,Conestoga College Rec Centre
43.391965,-80.404124,1733,Conestoga College Daycare
43.390297,-80.403508,1732,Conestoga College Door 3
43.390217,-80.413482,1735,Doon Valley / Pinnacle
43.391205,-80.409805,1734,Doon Valley / Orchard Mill
43.391403,-80.414752,1737,Pinnacle / Amherst
43.390028,-80.415297,1736,Pinnacle / Doon Valley
43.451932,-80.474747,2404,Krug / Lydia
43.4283,-80.544532,3134,Westforest / Westmeadow
43.394628,-80.46794,1807,Huron Heights Ss
43.398638,-80.467535,1806,Strasburg / Battler
43.401755,-80.468572,1805,Strasburg / Trillium
43.383617,-80.336123,1595,Coronation / Blue Heron
43.385672,-80.33928,1594,Coronation / Oriole
43.378437,-80.327413,1597,Cambridge Memorial Hospital
43.380667,-80.331128,1596,Galt Country Club
43.38979,-80.346618,1591,King / Bishop
43.402882,-80.517938,2959,Activa / Snowdrop
43.38769,-80.342343,1593,King / Blue Heron
43.388738,-80.344435,1592,King / Brower
43.404262,-80.50315,2954,Max Becker / Commonwealth
43.403603,-80.50743,2955,Max Becker / Copper Leaf
43.403077,-80.509797,2956,Activa / Donnenwerth
43.402197,-80.512098,2957,Activa / Periwinkle
43.374763,-80.32115,1599,Coronation / Wright
43.37691,-80.324802,1598,Coronation / Islandview
43.409005,-80.49868,2952,Tillsley / Westmount
43.405715,-80.50051,2953,Max Becker / Fischer-Hallman
43.448917,-80.428858,1025,Edenbridge / Oldfield
43.448642,-80.433355,1024,Edenbridge / Darlington
43.453003,-80.430713,1027,Oldfield / Casey
43.450825,-80.429715,1026,Oldfield / Batterswood
43.445825,-80.437942,1021,Kenora / Parkview
43.444812,-80.439733,1020,Kenora / Wren
43.447793,-80.436033,1023,Old Chicopee / Edenbridge
43.447135,-80.435653,1022,Kenora / Old Chicopee
43.403293,-80.484252,1800,Mcintyre / Trillium
43.454457,-80.433667,1029,Shaftsbury / Ottawa
43.453703,-80.43213,1028,Shaftsbury / Holborn
43.506061,-80.52799,1209,151 Frobisher Dr.
43.505358,-80.529208,1208,Frobisher / Davenport
43.499948,-80.52561,1205,Davenport / Old Abbey
43.502517,-80.52807,1204,Davenport / Northfield
43.503923,-80.528718,1207,Davenport / Northfield
43.503145,-80.528257,1206,Davenport / Northfield
43.500237,-80.537123,1201,Northfield / Conestogo
43.496948,-80.54621,1200,Northfield / Parkside
43.502625,-80.530465,1203,Northfield / Kraus
43.501425,-80.533822,1202,Northfield / King
43.443022,-80.49345,3108,Mill / Queen
43.452308,-80.498568,3109,Victoria / King
43.435898,-80.4922,3104,Stirling / Lorne
43.438677,-80.492817,3105,Highland / Spadina
43.439252,-80.489715,3106,Spadina / Mill
43.440492,-80.490718,3107,Mill / Lansdowne
43.429513,-80.496655,3100,Greenbrook / Stirling
43.432833,-80.496008,3101,Stirling / Lakeside Park
43.433675,-80.495942,3102,Stirling At Mausser
43.435333,-80.49378,3103,Stirling / Lorne
43.389022,-80.340902,1447,Fairview / Grand Valley
43.471615,-80.581587,1110,Laurelwood / Beaver Crk. Cr.
43.472557,-80.571113,1113,Fischer-Hallman / Path
43.474318,-80.574573,1112,Laurelwood / Laurel Gate
43.39108,-80.349227,1443,King / Montrose
43.392543,-80.357517,1442,Lowther / Hamilton
43.469093,-80.561785,1117,Columbia / Beechlawn
43.391183,-80.364293,1440,Rose / Argyle
43.471385,-80.55546,1119,Columbia / Ron Eydt Village
43.469858,-80.559685,1118,Columbia / Old Post
43.38761,-80.337572,1449,Dunbar / St George
43.387988,-80.341603,1448,Dunbar / Grand Valley
43.393492,-80.27774,1350,Saginaw / Granite Hill
43.425118,-80.419762,1565,King / River
43.441746,-80.313094,3856,Baldwin / Scott
43.426838,-80.309961,3857,Franklin / Edward
43.44562,-80.306557,3854,Baldwin / Henwood
43.441675,-80.307278,3855,Baldwin / Silverthorne
43.449195,-80.307709,3852,Baldwin / Osgoode
43.447597,-80.307184,3853,Baldwin / Horton
43.394304,-80.329605,3850,Bishop / Industrial
43.394335,-80.328684,3851,Bishop / Industrial
43.389283,-80.328698,3858,Dunbar / Industrial
43.411835,-80.367193,3859,Reuter / Rim
43.410622,-80.399815,1567,King / Deer Ridge
43.455993,-80.562198,1974,Keats Way / Sandford Fleming
43.342228,-80.293497,2288,Myers / Greenbrier
43.3426,-80.2912,2289,Myers / Cheese Factory
43.512082,-80.522668,3593_merged_999111,Frobisher / Bridge
43.4935,-80.5085,3678,Dunvegan / Bairstow
43.4959,-80.502,3679,Dansbury / Bridge
43.4901,-80.4947,3672,Bridge / University
43.4929,-80.4977,3673,Bridge / Crimson
43.4956,-80.4905,3670,University / Wismer
43.4919,-80.4913,3671,University / Pastern
43.4936,-80.5084,3676,Dunvegan / Bairstow
43.4945,-80.5102,3677,Lexington / Dunvegan
43.4958,-80.5024,3674,Dansbury / Eiwo
43.4947,-80.5047,3675,Dansbury / Lee
43.455042,-80.505262,2543,King / Agnes
43.455825,-80.507668,2542,King / Central Fresh Market
43.456345,-80.509412,2541,King / Green
43.456932,-80.511155,2540,Grand River Hospital
43.449148,-80.491925,2547,Charles St. Terminal
43.449412,-80.492551,2546,Charles St. Terminal
43.449496,-80.492761,2545,Charles St. Terminal
43.454393,-80.503203,2544,King / Wellington
43.449074,-80.491859,2549,Charles St. Terminal
43.449035,-80.491684,2548,Charles St. Terminal
43.46401,-80.576783,1104,Columbia / Cavendish
43.449298,-80.442323,2381,Holborn / Holborn Ct.
43.45004,-80.440307,2380,65 Holborn Dr.
43.450328,-80.439693,2383,Holborn / Old Chicopee
43.449358,-80.441768,2382,Holborn / Holborn Ct.
43.457507,-80.432275,2385,Lackner / Ottawa
43.452063,-80.440472,2384,Old Chicopee / Ottawa
43.461667,-80.438328,2387,Lorraine / Wimbleton
43.45913,-80.434871,2386,Lackner / Banbury
43.460342,-80.442357,2389,Confederation / Lorraine
43.460862,-80.439878,2388,Lorraine / Heritage
43.465053,-80.573765,1103,Columbia / Chancery
43.455165,-80.493923,3580,Weber / Via Rail Station
43.471967,-80.524161,3581,King / Ezra
43.453741,-80.522501,2769,Union / Dunbar
43.472393,-80.595552,3583,Sir John A Macdonald Ss
43.472128,-80.595332,3584,Sir John A Macdonald Ss
43.464462,-80.56321,3585,Fischer-Hallman / Roxton
43.455348,-80.55564,3587,Fischer-Hallman / Winchester
43.445182,-80.512882,2763,Belmont / Karn
43.464499,-80.541456,3589,University / Westmount
43.442303,-80.51066,2761,Belmont / Jack
43.441035,-80.509133,2760,Belmont / Metzloff
43.453589,-80.517951,2767,Belmont / Claremont
43.451808,-80.51683,2766,Belmont / Glasgow
43.45016,-80.515742,2765,564 Belmont
43.447733,-80.514148,2764,Belmont / Gage
43.412547,-80.4501,1849,Bleams / Manitou
43.412212,-80.452405,1848,Bleams / Otonabee
43.402655,-80.469412,1843,1455 Strasburg Rd
43.400947,-80.467867,1842,Strasburg / Trillium
43.398702,-80.467292,1841,Strasburg / Battler
43.394878,-80.46784,1840,Strasburg / Huron Heights Ss
43.41035,-80.459887,1847,Bleams / Homer Watson
43.408898,-80.46561,1846,Bleams / Century Hill
43.405985,-80.474382,1845,Strasburg / Shoemaker
43.404563,-80.473608,1844,Strasburg / Mcintyre
43.448555,-80.526717,3250,Glasgow / Aberdeen
43.368168,-80.300328,2169,Alison / Elgin
43.366563,-80.300438,2168,Elgin / Marion
43.44756,-80.528498,3251,Inwood / Glasgow
43.360845,-80.298112,2165,Elgin / Dundas
43.358893,-80.297777,2164,Pollock / Elgin
43.365038,-80.299832,2167,Elgin / Manchester
43.362018,-80.298598,2166,Elgin / Linnwood
43.358565,-80.30246,2161,Rich / Lincoln
43.357267,-80.30718,2160,Oak / Main
43.358412,-80.300123,2163,Pollock / Chalmers
43.357968,-80.301578,2162,Pollock / Lincoln
43.433875,-80.43499,2617,Kinzie / Guerin
43.432992,-80.436478,2616,Kinzie / Walker
43.432085,-80.438048,2615,Kinzie / Weber
43.433322,-80.441387,2614,Weber / Fergus
43.433353,-80.444067,2613,Weber / Arlington
43.434313,-80.447392,2612,Weber / Franklin
43.43558,-80.45114,2611,Weber / Dellroy
43.436393,-80.453613,2610,Weber / Wilfred
43.444945,-80.531647,3254,Westwood / Knell
43.434085,-80.431283,2619,Thaler / Kinzie
43.435455,-80.432897,2618,Kinzie / Thaler
43.434167,-80.508267,3298,Queens / Hahn
43.433278,-80.510848,3299,Queens / Westmount
43.465333,-80.522305,1908,King / Erb
43.467892,-80.523,1909,King / Bridgeport
43.439215,-80.50004,3294,Queens / Spadina
43.438515,-80.501655,3295,Queens / St Marys Hospital
43.43667,-80.50353,3296,Queens / Belmont
43.435275,-80.505955,3297,Queens / Community Trail
43.457858,-80.503087,3290,Moore / Emma
43.45638,-80.502182,3291,Moore / Shanley
43.454498,-80.501023,3292,Moore / Breithaupt
43.457817,-80.513312,1901,King / Mt Hope
43.457928,-80.57638,3452,Erbsville / Leighland
43.461778,-80.58048,3453,Erbsville / Columbia
43.45094,-80.570378,3450,Royal Beech / Pinerow
43.456025,-80.574313,3451,Erbsville / Keats
43.457547,-80.576227,3456,Erbsville / Leighland
43.464902,-80.584188,3454,Erbsville / Columbia Forest
43.462255,-80.581285,3455,Erbsville / Columbia
43.440382,-80.498818,3293,Queens / Highland
43.4873,-80.556698,1186,Toll Gate / Glen Forrest
43.485683,-80.551702,1184,Cedarbrae / Glen Forrest
43.439752,-80.446367,2858,Franklin / Trafalgar
43.401493,-80.485648,1799,Trillium / Washburn
43.430535,-80.486868,3063,Hoffman / Highland
43.433473,-80.489007,3062,Heiman / Highland
43.434582,-80.487143,3061,Heiman / Kehl
43.435428,-80.485685,3060,Heiman / Mill
43.431788,-80.479768,3067,Hoffman / Ottawa
43.431985,-80.480962,3066,Hoffman / Donley
43.431972,-80.482695,3065,Hoffman / Meinzinger
43.431255,-80.484925,3064,Hoffman / Kehl
43.405108,-80.489425,2947,Erinbrook / Hedgestone
43.406173,-80.487043,2946,Erinbrook / Pipers Green
43.444733,-80.49452,3069,Queen / Schneider
43.44715,-80.491977,3068,Queen / St George
43.410848,-80.482708,2943,Rittenhouse / Tuerr
43.412772,-80.482963,2942,Rittenhouse / Brookfield
43.416687,-80.480903,2941,Strasburg / Blackhorne
43.41872,-80.483175,2940,Strasburg / Selkirk
43.432223,-80.42991,1050,Fairway / Thaler
43.433375,-80.428873,1051,Fairway / Grulke
43.435613,-80.42759,1052,Fairway / North Hill
43.441452,-80.417823,1053,Fairway / Fairway Cr.
43.44449,-80.415998,1054,Lackner / Corfield
43.446927,-80.420418,1055,Lackner / Daimler
43.449357,-80.423478,1056,Lackner / Oldfield
43.456417,-80.432047,1057,Ottawa / Oldfield
43.45361,-80.432197,1058,Shaftsbury / Holborn
43.452395,-80.430773,1059,Oldfield / Jadestone
43.434643,-80.42857,1696,River / Fairway
43.420553,-80.44274,1697,Wilson / Fairway
43.438962,-80.433197,1694,River / Old Chicopee
43.436615,-80.43066,1695,River / Kinzie
43.451828,-80.441787,1692,Ottawa / Breckenridge
43.442938,-80.439112,1693,River / Rennie
43.453987,-80.435492,1690,Ottawa / Mcgee
43.45284,-80.438895,1691,Ottawa / Montcalm
43.42274,-80.445072,2595,Wilson / Balfour
43.416237,-80.442388,1698,Wilson / Webster
43.413463,-80.442477,1699,Wilson / Kuntz Electroplating
43.421505,-80.31098,1270,Winston / Scottdale
43.421907,-80.314563,1271,Winston / Hipel
43.424145,-80.316075,1272,Winston / Edward
43.426893,-80.318827,1273,Winston / Queen
43.424292,-80.32333,1274,Queen / Rooshill
43.44634,-80.44953,2854,Franklin / Penrose
43.419118,-80.326117,1278_merged_999114,Holiday Inn Terminal
43.418353,-80.53508,3333,Westheights / Driftwood  Cntr
43.44069,-80.526673,3119,Chopin / Hazelglen
43.419118,-80.538958,3332,Driftwood / Westheights
43.439743,-80.520727,3117,Victoria / Westmount
43.44068,-80.517703,3116,Victoria / Paulander
43.441828,-80.515257,3115,Victoria / Alice
43.443015,-80.512288,3114,Victoria / Belmont
43.444337,-80.508725,3113,Victoria / Patricia
43.417263,-80.54062,3331,Driftwood / Rolling Meadows
43.449512,-80.50142,3111,Victoria / Bramm
43.45078,-80.500063,3110,Victoria / Joseph
43.3687,-80.316888,1472,Water / Samuelson
43.37064,-80.317547,1473,Galt Collegiate
43.363688,-80.314085,1470,Ainslie / Park Hill
43.383278,-80.300255,1493,Path To The Greenway
43.381383,-80.31968,1476,167 Hespeler Rd.
43.395792,-80.323905,1477,Hespeler / Bishop
43.372143,-80.318095,1474,Water / Todd
43.376922,-80.31854,1475,Hespeler / Avenue
43.420658,-80.524857,3337,Mcgarry / Meadowbrook
43.398573,-80.324797,1478,499 Hespeler Rd.
43.400472,-80.325418,1479,Hespeler / Langs
43.465333981,-80.57294754,1102_merged_999104,Columbia / Gatestone
43.419918,-80.526953,3336,Mcgarry / Forestwood
43.43906,-80.32024,1304,Scott / Milton
43.441417,-80.317413,1305,Poplar / Scott
43.445409,-80.316205,1306,Poplar / Dawn
43.436957,-80.312165,1307,Guelph / Fisher Mills
43.434447,-80.311528,1300,Guelph / Sheffield
43.419442,-80.528395,3335,Mcgarry / Royal Orchard
43.435448,-80.320128,1302,Fisher Mills / Scott
43.43752,-80.321073,1303,Scott / Nickolas
43.419178,-80.532307,3334,Westheights / Lorilee
43.434915,-80.311715,1308,Guelph / Sheffield
43.430485,-80.309755,1309,Adam / Tannery
43.425007,-80.449325,2597,Wilson / Woodhaven
43.372852,-80.285292,1499,Dobbie / Clyde
43.440088,-80.554128,3263,Portsmouth / Springfield
43.431055,-80.454008,2590,Connaught / Fifth
43.42916,-80.455892,2591,Fourth / Wilson
43.426873,-80.453045,2592,Wilson / Franklin
43.424467,-80.448563,2593,Wilson / Fairlawn
43.5154,-80.5576,3841,King / Lobsinger
43.55407,-80.555247,3840,Arthur / Gerrat
43.394361,-80.464395,3843,Huron / Strasburg
43.51808,-80.513429,3842,University / Rim
43.394525,-80.316688,3845,Conestoga Transit Garage
43.394542,-80.464009,3844,Huron / Templewood
43.503584,-80.535701,3847,King / Northland
43.443031,-80.314236,3846,Guelph / Fletcher
43.425376,-80.372999,3849,Maple Grove / Vondrau
43.503824,-80.535628,3848,King / Northland
43.4927,-80.4904,3665,University / University Downs
43.4392,-80.5537,3664,University / Countrystone Dr.
43.4975,-80.4929,3667,Auburn / Bronco
43.4952,-80.49,3666,University / Wismer
43.4344,-80.4588,3661,Eckert / Dixon
43.3945,-80.303,3660,Franklin / Can-Amera
43.437848,-80.557482,3663,University / Baker
43.437591,-80.55871511,3662,University / Baker
43.340192,-80.306097,2280,Myers / Woodland
43.339282,-80.307928,2281,Edgemere / Sandalwood
43.338035,-80.307013,2282,Edgemere / Ploughmans
43.335867,-80.306327,2283,Edgemere / Langlaw
43.4976,-80.492,3669,Auburn / University
43.338007,-80.29948,2285,Christopher / Wheatland
43.340515,-80.300523,2286,Christopher / Myers
43.3415,-80.297702,2287,Myers / Lorraine
43.429878,-80.450621,2578,Connaught / Franklin
43.429371,-80.449003,2579,Connaught / Ninth
43.431368,-80.454597,2576,Fourth / Connaught
43.430572,-80.452806,2577,Connaught / Sixth
43.43506,-80.454298,2574,Kingsway / Third
43.434252,-80.452805,2575,Fourth / Kingsway
43.437975,-80.462012,2572,King / Rockway Gardens
43.434548,-80.456578,2573,First / Eckert
43.440959,-80.469511,2570,King / Sydney
43.439763,-80.466372,2571,King / Preston
43.45926,-80.435245,2378,Lackner / Banbury
43.451223,-80.439905,2379,Old Chicopee / Holborn
43.45877,-80.447307,2374,Carson / Lorraine
43.460125,-80.448832,2375,Carson / Confederation
43.461218,-80.446023,2376,Confederation / Amber
43.461745,-80.437253,2377,Lorraine / Lackner
43.456022,-80.462377,2370,Krug / Eton
43.457235,-80.461087,2371,Krug / Sherwood
43.458326,-80.457814,2372,Krug / River
43.457825,-80.448255,2373,Lorraine / Birkshire
43.423543,-80.446804,2594,Wilson / Traynor
43.50591,-80.535415,3592,Northland / Frobisher
43.423913,-80.447103,2596,Traynor / Wilson
43.4527,-80.55381,3590,Fischer-Hallman / Erb
43.51495,-80.49962,3597,University / Path To Angler
43.516365,-80.501177,3596,University / Parkwood Manor
43.51108,-80.50092,3595,New Bedford / Eastbridge
43.510612,-80.50429,3594,New Bedford / Starboard
43.510068,-80.50566,3599,New Bedford / Chesapeake
43.510665,-80.504433,3598,New Bedford / Starboard
43.425735,-80.45069,2598,Wilson / Ninth
43.426813,-80.452782,2599,Wilson / Franklin
43.437128,-80.454733,1876,Weber / Ross
43.437745,-80.45874,1877,Montgomery / Weber
43.43561,-80.450977,1874,Weber / Euler
43.436287,-80.453045,1875,Weber / Wilfred
43.433647,-80.444558,1872,Weber / Arlington
43.434513,-80.447507,1873,Weber / Franklin
43.432485,-80.43931,1870,Weber / Kinzie
43.433675,-80.442185,1871,Weber / Fergus
43.437505,-80.460237,1878,King / Montgomery
43.439105,-80.464473,1879,King / Jackson
43.362743,-80.296988,2118,Lauris / Linnwood
43.36271,-80.300677,2119,Dundas / Dundas Lane
43.37394,-80.303458,2110,Elgin / Galt
43.372402,-80.302885,2111,Elgin / Bronson
43.370977,-80.299903,2112,Clyde / Mill Creek
43.370785,-80.295112,2113,Franklin / Clyde
43.367685,-80.293018,2114,470 Franklin Blvd.
43.365368,-80.292183,2115,Franklin / Savage
43.364393,-80.292462,2116,Hilltop / Franklin
43.363898,-80.29488,2117,Hilltop / Alison
43.429513,-80.435175,2622,King / Kingsbury
43.430618,-80.43721,2623,Weber / Hwy 8 Ramp
43.432785,-80.429758,2620,Thaler / Fairway
43.428915,-80.433215,2621,King / Morgan
43.440142,-80.446385,2626,Franklin / Trafalgar
43.441233,-80.446843,2627,Franklin / Kenneth
43.436072,-80.446872,2624,Franklin / Prospect
43.437875,-80.445795,2625,Franklin / Shuh
43.443235,-80.447703,2628,Franklin / Dalewood
43.444665,-80.448343,2629,Franklin / Bradley
43.494987,-80.528827,1919,King / Hwy 85 Ramp
43.491207,-80.528023,1918,King / Manulife
43.458968,-80.505402,3289,Moore / Guelph
43.45991,-80.507465,3288,Moore / Peltz
43.471913,-80.523932,1911,King / James
43.470105,-80.523578,1910,King / Elgin
43.47604,-80.52479,1913,King / University
43.460602,-80.514108,3284,Union / Herbert
43.459452,-80.514837,3283,Union / Mary
43.458278,-80.515557,3282,Union / King
43.457445,-80.516048,3281,Union / Park
43.484995,-80.526667,1916,King / Weber
43.449055,-80.566798,3448,Erbsville / Erb
43.466893,-80.565577,3445,Fischer-Hallman / Columbia
43.509732,-80.516098,3444,Chesapeake / Spinnaker
43.450895,-80.57024,3447,Royal Beech / Erbsville
43.455112,-80.573673,3446,Erbsville / Keats
43.511678,-80.510272,3443,Chesapeake / Seawind
43.50671,-80.508917,3442,Chesapeake / Mariner
43.486075,-80.486767,2024,Bridle / Dartmoor
43.487045,-80.485708,2025,Auburn / Exmoor
43.488975,-80.490265,2026,Auburn / Percheron
43.49065,-80.491592,2027,Auburn / University
43.477923,-80.484325,2020,Lancaster / Lang
43.479285,-80.484325,2021,Lancaster / General
43.482795,-80.484398,2022,Bridge / Woolwich
43.442625,-80.486487,2751,Courtland / Madison
43.478745,-80.508278,2828,Lincoln / Margaret
43.440708,-80.505272,2758,Highland / Patricia
43.440023,-80.507973,2759,Belmont / Highland
43.447243,-80.548868,3147,Fischer-Hallman / Warrington
43.430723,-80.525483,2978,Highland Hills Mall Terminal
43.430587,-80.525404,2979,Highland Hills Mall Terminal
43.432938,-80.488807,3058,Highland / Heiman
43.434613,-80.486853,3059,Heiman / Kehl
43.425792,-80.521238,2972,Forest Heights Ci
43.427142,-80.522302,2973,Fischer-Hallman / Summit
43.421388,-80.516335,2970,Fischer-Hallman / Greenbrook
43.42342,-80.51881,2971,Fischer-Hallman / Mcgarry
43.43063,-80.525534,2976,Highland Hills Mall Terminal
43.430776,-80.525639,2977,Highland Hills Mall Terminal
43.430328,-80.525318,2974,Highland Hills Mall Terminal
43.430482,-80.525418,2975,Highland Hills Mall Terminal
43.427547,-80.432882,1043,Fairway / King
43.428827,-80.432143,1042,Fairway / King
43.430213,-80.431948,1041,Fairway / Morgan
43.433277,-80.429143,1040,Fairway / Grulke
43.424008,-80.434677,1047,Fairway / Walmart
43.422838,-80.440838,1046,Fairview Park Terminal
43.421823,-80.439085,1045,Fairway / Fairview Park
43.422715,-80.437213,1044,Fairway / Wabanaki
43.430452,-80.431652,1049,Fairway / Morgan
43.428883,-80.431855,1048,Fairway / King
43.465643,-80.44647,1681,Natchez / Matthew
43.41815,-80.473332,3027,Kingswood / Block Line
43.461787,-80.445658,1683,Halifax / Confederation
43.463528,-80.445557,1682,Halifax / Natchez
43.460782,-80.439733,1685,Lorraine / Heritage
43.460242,-80.442412,1684,Confederation / Lorraine
43.463475,-80.431728,1687,Keewatin / Glencliffe
43.464982,-80.436105,1686,Keewatin / Lackner
43.454482,-80.434392,1689,Ottawa / Shaftsbury
43.460802,-80.42782,1688,Keewatin / Ottawa
43.420845,-80.475112,3025,Kingswood / Gracefield
43.421747,-80.307085,1269,Winston / Westbury
43.421378,-80.304445,1268,Winston / Gunn
43.427881,-80.29794,1263,Cooper / Ellis
43.429687,-80.300355,1262,Cooper / Rife
43.429325,-80.304797,1261,Rife / Kribs
43.42965,-80.30826,1260,Adam / Bergey
43.421762,-80.301917,1267,Winston / Karl
43.421323,-80.29779,1266,Winston / Darren
43.422132,-80.292838,1265,Winston / Cooper
43.42558,-80.293662,1264,Cooper / Adler
43.461132,-80.508838,3287,Moore / Roger
43.43811,-80.294027,1242,Mcmeeken / Werstine
43.421432,-80.48456,3021,Kingswood / Lucerne
43.462943,-80.510807,3286,Moore / Union
43.420998,-80.485432,3020,Strasburg / Kingswood
43.462668,-80.51234,3285,Union / Lucan
43.437527,-80.526728,3128,Victoria / Fenwick
43.473487,-80.524257,1912,King / Lodge
43.440225,-80.534303,3122,Ingleside / Hazelglen
43.481803,-80.526007,1915,King / Columbia
43.44074,-80.527032,3120,Victoria Hills Plaza
43.44148,-80.53157,3121,Hazelglen / Markwood
43.438627,-80.524195,3126,Hazelglen / Victoria
